timestamp,country,location_name,coordinate,timezone,last_updated_date,last_updated_time,air_quality_Ozone,air_quality_Nitrogen_dioxide,air_quality_Sulphur_dioxide,air_quality_PM2.5,air_quality_PM10,AQI_PM2.5,AQI_PM10,AQI_NO2,AQI_O3,AQI_SO2,DAQI,year_month,filled_from_date
2023-11-12,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/11/15,2024/11/27 4:15,16.1,26.4,9.3,185.8,262.9,10,10,1,1,1,10,23-Nov,2023/11/15
2023-11-13,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/11/15,2024/11/27 4:15,16.1,26.4,9.3,185.8,262.9,10,10,1,1,1,10,23-Nov,2023/11/15
2023-11-14,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/11/15,2024/11/27 4:15,16.1,26.4,9.3,185.8,262.9,10,10,1,1,1,10,23-Nov,2023/11/15
2023-11-15,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/11/15,2024/11/27 4:15,16.1,26.4,9.3,185.8,262.9,10,10,1,1,1,10,23-Nov,
2023-11-16,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/11/16,2024/11/27 1:45,16.1,25.0,7.2,153.0,240.3,10,10,1,1,1,10,23-Nov,
2023-11-17,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/11/17,2024/11/27 1:30,28.3,27.4,6.4,252.1,344.7,10,10,1,1,1,10,23-Nov,
2023-11-18,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/11/18,2024/11/27 1:30,33.6,33.6,14.1,161.9,244.1,10,10,1,2,1,10,23-Nov,
2023-11-19,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/11/19,2024/11/27 1:30,26.1,27.4,9.4,93.8,155.4,10,10,1,1,1,10,23-Nov,
2023-11-20,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/11/20,2024/11/27 1:30,15.4,37.4,13.5,141.4,211.4,10,10,1,1,1,10,23-Nov,
2023-11-21,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/11/21,2024/11/27 1:30,14.7,24.3,6.7,160.5,243.5,10,10,1,1,1,10,23-Nov,
2023-11-22,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/11/22,2024/11/27 1:00,27.2,36.0,15.5,163.3,241.7,10,10,1,1,1,10,23-Nov,
2023-11-23,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/11/23,2024/11/27 1:15,32.2,42.8,20.3,208.3,287.6,10,10,1,1,1,10,23-Nov,
2023-11-24,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/11/24,2024/11/27 1:30,14.3,36.0,4.8,270.2,369.1,10,10,1,1,1,10,23-Nov,
2023-11-25,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/11/25,2024/11/27 1:00,36.8,36.0,16.0,159.8,242.2,10,10,1,2,1,10,23-Nov,
2023-11-26,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/11/26,2024/11/27 1:30,35.1,25.0,10.3,128.8,194.3,10,10,1,2,1,10,23-Nov,
2023-11-27,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/11/27,2024/11/27 1:15,21.1,26.1,9.4,132.1,202.3,10,10,1,1,1,10,23-Nov,
2023-11-28,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/11/28,2024/11/27 1:30,24.3,22.3,4.4,137.7,222.1,10,10,1,1,1,10,23-Nov,
2023-11-29,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/11/29,2024/11/27 1:30,17.7,37.7,13.4,120.9,213.5,10,10,1,1,1,10,23-Nov,
2023-11-30,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/11/30,2024/11/27 1:15,17.7,37.7,13.4,120.9,213.5,10,10,1,1,1,10,23-Nov,
2023-12-01,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/12/1,2024/11/27 1:00,13.1,39.1,11.7,96.2,180.2,10,10,1,1,1,10,23-Dec,
2023-12-02,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/12/2,2024/11/27 1:00,16.6,45.9,16.7,143.4,245.0,10,10,1,1,1,10,23-Dec,
2023-12-03,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/12/4,2024/11/27 2:15,18.2,33.9,13.2,102.8,174.8,10,10,1,1,1,10,23-Dec,2023/12/4
2023-12-04,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/12/4,2024/11/27 2:15,18.2,33.9,13.2,102.8,174.8,10,10,1,1,1,10,23-Dec,
2023-12-05,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/12/6,2024/11/27 1:30,10.5,49.4,15.7,134.1,239.4,10,10,1,1,1,10,23-Dec,2023/12/6
2023-12-06,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/12/6,2024/11/27 1:30,10.5,49.4,15.7,134.1,239.4,10,10,1,1,1,10,23-Dec,
2023-12-07,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/12/7,2024/11/27 1:30,14.5,52.8,16.5,167.6,269.1,10,10,1,1,1,10,23-Dec,
2023-12-08,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/12/8,2024/11/27 1:15,28.6,31.5,10.9,132.4,220.0,10,10,1,1,1,10,23-Dec,
2023-12-09,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/12/9,2024/11/27 0:45,17.9,54.8,19.8,198.2,316.5,10,10,1,1,1,10,23-Dec,
2023-12-10,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/12/10,2024/11/27 1:15,35.8,24.3,9.8,109.9,177.9,10,10,1,2,1,10,23-Dec,
2023-12-11,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/12/11,2024/11/27 1:00,39.0,24.0,10.5,124.5,198.3,10,10,1,2,1,10,23-Dec,
2023-12-12,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/12/12,2024/11/27 1:15,45.4,44.6,22.4,301.1,426.1,10,10,1,2,1,10,23-Dec,
2023-12-13,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/12/13,2024/11/27 1:00,16.1,42.2,7.5,199.5,306.7,10,10,1,1,1,10,23-Dec,
2023-12-14,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/12/14,2024/11/27 1:00,57.2,19.4,10.7,95.5,152.5,10,10,1,2,1,10,23-Dec,
2023-12-15,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/12/15,2024/11/27 0:45,32.5,48.7,17.4,279.2,375.4,10,10,1,1,1,10,23-Dec,
2023-12-16,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/12/16,2024/11/27 1:00,37.6,56.2,33.9,367.2,483.9,10,10,1,2,1,10,23-Dec,
2023-12-17,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/12/17,2024/11/27 0:45,26.1,48.7,21.0,394.0,510.7,10,10,1,1,1,10,23-Dec,
2023-12-18,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/12/18,2024/11/27 1:00,44.0,25.4,12.3,169.1,250.4,10,10,1,2,1,10,23-Dec,
2023-12-19,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/12/19,2024/11/27 0:45,32.9,29.5,11.9,128.4,218.1,10,10,1,1,1,10,23-Dec,
2023-12-20,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/12/20,2024/11/27 1:15,30.0,46.6,21.0,269.8,377.1,10,10,1,1,1,10,23-Dec,
2023-12-21,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/12/21,2024/11/27 0:30,47.9,54.8,33.4,333.3,446.1,10,10,1,2,1,10,23-Dec,
2023-12-22,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/12/22,2024/11/27 0:30,33.6,42.5,20.3,304.1,413.3,10,10,1,2,1,10,23-Dec,
2023-12-23,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/12/23,2024/11/27 0:15,43.3,40.4,23.8,287.9,394.4,10,10,1,2,1,10,23-Dec,
2023-12-24,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/12/24,2024/11/27 0:30,57.2,24.0,13.0,181.8,259.5,10,10,1,2,1,10,23-Dec,
2023-12-25,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/12/25,2024/11/27 0:30,40.4,23.3,9.8,118.9,176.0,10,10,1,2,1,10,23-Dec,
2023-12-26,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/12/26,2024/11/27 0:30,31.1,42.5,18.4,202.5,286.7,10,10,1,1,1,10,23-Dec,
2023-12-27,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/12/27,2024/11/27 0:45,56.5,43.5,25.0,285.6,373.5,10,10,1,2,1,10,23-Dec,
2023-12-28,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/12/28,2024/11/27 0:15,21.6,31.2,5.7,206.7,300.3,10,10,1,1,1,10,23-Dec,
2023-12-29,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/12/29,2024/11/27 0:15,36.1,35.0,6.5,268.6,362.1,10,10,1,2,1,10,23-Dec,
2023-12-30,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/12/30,2024/11/27 0:00,29.3,36.7,11.7,218.9,317.1,10,10,1,1,1,10,23-Dec,
2023-12-31,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2023/12/31,2024/11/27 0:00,38.3,19.0,5.0,124.0,194.6,10,10,1,2,1,10,23-Dec,
2024-01-01,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/1/1,2024/11/27 0:15,47.2,23.3,11.9,109.5,176.3,10,10,1,2,1,10,24-Jan,
2024-01-02,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/1/2,2024/11/27 0:15,25.8,39.1,14.8,145.7,238.6,10,10,1,1,1,10,24-Jan,
2024-01-03,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/1/3,2024/11/27 0:30,35.4,33.6,17.6,156.3,250.0,10,10,1,2,1,10,24-Jan,
2024-01-04,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/1/4,2024/11/27 0:00,38.6,27.4,14.5,115.7,200.8,10,10,1,2,1,10,24-Jan,
2024-01-05,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/1/5,2024/11/27 0:00,31.5,33.2,17.6,144.2,229.2,10,10,1,1,1,10,24-Jan,
2024-01-06,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/1/6,2024/11/27 23:45,52.9,23.3,10.5,80.2,155.2,10,10,1,2,1,10,24-Jan,
2024-01-07,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/1/7,2024/11/27 23:30,54.4,22.3,9.5,89.2,162.1,10,10,1,2,1,10,24-Jan,
2024-01-08,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/1/9,2024/11/27 1:15,23.6,45.2,21.2,161.8,262.6,10,10,1,1,1,10,24-Jan,2024/1/9
2024-01-09,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/1/9,2024/11/27 1:15,23.6,45.2,21.2,161.8,262.6,10,10,1,1,1,10,24-Jan,
2024-01-10,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/1/10,2024/11/27 0:00,27.9,37.4,14.0,129.1,230.7,10,10,1,1,1,10,24-Jan,
2024-01-11,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/1/11,2024/11/27 23:45,55.8,43.2,26.2,221.7,339.2,10,10,1,2,1,10,24-Jan,
2024-01-12,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/1/13,2024/11/27 0:00,54.4,48.7,33.4,419.6,525.8,10,10,1,2,1,10,24-Jan,2024/1/13
2024-01-13,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/1/13,2024/11/27 0:00,54.4,48.7,33.4,419.6,525.8,10,10,1,2,1,10,24-Jan,
2024-01-14,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/1/14,2024/11/27 0:00,50.1,30.9,17.2,245.5,333.4,10,10,1,2,1,10,24-Jan,
2024-01-15,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/1/15,2024/11/27 0:15,52.2,35.3,19.3,240.5,334.0,10,10,1,2,1,10,24-Jan,
2024-01-16,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/1/16,2024/11/27 0:00,53.6,20.6,11.7,113.7,189.3,10,10,1,2,1,10,24-Jan,
2024-01-17,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/1/17,2024/11/27 23:30,41.5,37.7,16.7,146.7,244.8,10,10,1,2,1,10,24-Jan,
2024-01-18,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/1/18,2024/11/27 23:45,34.3,33.9,11.1,105.3,204.4,10,10,1,2,1,10,24-Jan,
2024-01-19,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/1/20,2024/11/27 23:45,38.3,23.0,6.4,107.0,181.1,10,10,1,2,1,10,24-Jan,2024/1/20
2024-01-20,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/1/20,2024/11/27 23:45,38.3,23.0,6.4,107.0,181.1,10,10,1,2,1,10,24-Jan,
2024-01-21,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/1/21,2024/11/27 23:15,44.7,24.7,9.3,116.1,195.9,10,10,1,2,1,10,24-Jan,
2024-01-22,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/1/23,2024/11/27 23:45,50.1,21.6,6.4,104.3,191.3,10,10,1,2,1,10,24-Jan,2024/1/23
2024-01-23,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/1/23,2024/11/27 23:45,50.1,21.6,6.4,104.3,191.3,10,10,1,2,1,10,24-Jan,
2024-01-24,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/1/24,2024/11/27 23:30,51.5,28.1,13.0,144.4,246.5,10,10,1,2,1,10,24-Jan,
2024-01-25,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/1/25,2024/11/27 23:15,44.4,28.8,10.6,127.1,222.6,10,10,1,2,1,10,24-Jan,
2024-01-26,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/1/26,2024/11/27 23:45,41.1,33.2,9.4,124.9,213.4,10,10,1,2,1,10,24-Jan,
2024-01-27,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/1/27,2024/11/27 23:30,62.2,29.1,12.0,201.7,281.3,10,10,1,2,1,10,24-Jan,
2024-01-28,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/1/29,2024/11/27 0:00,52.9,17.8,8.8,183.8,246.8,10,10,1,2,1,10,24-Jan,2024/1/29
2024-01-29,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/1/29,2024/11/27 0:00,52.9,17.8,8.8,183.8,246.8,10,10,1,2,1,10,24-Jan,
2024-01-30,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/1/30,2024/11/27 23:30,31.5,40.1,10.7,170.1,274.4,10,10,1,1,1,10,24-Jan,
2024-01-31,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/1/31,2024/11/27 23:15,40.4,32.9,12.4,144.3,240.5,10,10,1,2,1,10,24-Jan,
2024-02-01,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/2/1,2024/11/27 23:30,20.7,29.1,8.2,105.3,193.3,10,10,1,1,1,10,24-Feb,
2024-02-02,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/2/2,2024/11/27 23:30,38.3,42.2,13.5,130.7,233.8,10,10,1,2,1,10,24-Feb,
2024-02-03,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/2/3,2024/11/27 23:30,49.4,31.9,12.0,107.0,185.1,10,10,1,2,1,10,24-Feb,
2024-02-04,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/2/4,2024/11/27 23:15,39.7,28.1,8.5,107.9,180.3,10,10,1,2,1,10,24-Feb,
2024-02-05,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/2/5,2024/11/27 23:45,27.5,30.5,7.1,73.0,160.7,10,10,1,1,1,10,24-Feb,
2024-02-06,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/2/6,2024/11/27 23:30,39.0,30.2,8.4,69.1,156.6,9,10,1,2,1,10,24-Feb,
2024-02-07,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/2/7,2024/11/27 23:15,47.9,37.7,11.6,93.8,194.4,10,10,1,2,1,10,24-Feb,
2024-02-08,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/2/8,2024/11/27 23:15,47.2,46.6,16.9,185.2,302.7,10,10,1,2,1,10,24-Feb,
2024-02-09,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/2/9,2024/11/27 23:30,55.1,33.9,16.2,239.1,352.0,10,10,1,2,1,10,24-Feb,
2024-02-10,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/2/10,2024/11/27 23:30,70.8,26.4,11.2,113.6,193.6,10,10,1,3,1,10,24-Feb,
2024-02-11,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/2/11,2024/11/27 23:30,56.5,25.0,10.5,99.7,178.5,10,10,1,2,1,10,24-Feb,
2024-02-12,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/2/12,2024/11/27 23:30,50.1,37.7,16.5,141.1,245.0,10,10,1,2,1,10,24-Feb,
2024-02-13,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/2/13,2024/11/27 23:15,39.7,29.8,10.0,97.0,185.8,10,10,1,2,1,10,24-Feb,
2024-02-14,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/2/14,2024/11/27 23:30,47.9,37.7,14.2,112.3,211.4,10,10,1,2,1,10,24-Feb,
2024-02-15,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/2/15,2024/11/27 23:30,34.0,38.7,12.6,144.4,243.5,10,10,1,2,1,10,24-Feb,
2024-02-16,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/2/16,2024/11/27 23:15,15.9,30.2,2.5,122.7,215.2,10,10,1,1,1,10,24-Feb,
2024-02-17,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/2/17,2024/11/27 23:15,30.0,27.1,6.1,133.5,206.4,10,10,1,1,1,10,24-Feb,
2024-02-18,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/2/18,2024/11/27 23:00,35.4,27.1,3.7,193.1,270.8,10,10,1,2,1,10,24-Feb,
2024-02-19,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/2/19,2024/11/27 23:15,44.0,24.7,7.0,151.0,240.2,10,10,1,2,1,10,24-Feb,
2024-02-20,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/2/20,2024/11/27 23:00,9.2,44.6,7.1,152.5,253.4,10,10,1,1,1,10,24-Feb,
2024-02-21,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/2/21,2024/11/27 23:15,28.6,45.2,11.6,143.1,259.6,10,10,1,1,1,10,24-Feb,
2024-02-22,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/2/22,2024/11/27 22:45,24.0,48.0,7.0,163.9,278.6,10,10,1,1,1,10,24-Feb,
2024-02-23,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/2/23,2024/11/27 23:00,22.2,39.8,6.0,159.2,268.3,10,10,1,1,1,10,24-Feb,
2024-02-24,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/2/24,2024/11/27 23:15,40.8,32.2,9.3,105.4,191.1,10,10,1,2,1,10,24-Feb,
2024-02-25,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/2/25,2024/11/27 22:45,88.0,25.4,10.1,63.9,135.9,8,10,1,3,1,10,24-Feb,
2024-02-26,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/2/26,2024/11/27 23:00,63.7,17.7,6.1,65.5,130.8,9,10,1,2,1,10,24-Feb,
2024-02-27,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/2/27,2024/11/27 22:45,48.6,35.3,10.9,88.8,187.2,10,10,1,2,1,10,24-Feb,
2024-02-28,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/2/28,2024/11/27 23:00,34.3,27.8,6.8,88.8,173.6,10,10,1,2,1,10,24-Feb,
2024-02-29,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/2/29,2024/11/27 22:30,39.0,34.6,10.3,126.8,233.9,10,10,1,2,1,10,24-Feb,
2024-03-01,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/3/1,2024/11/27 22:45,86.6,13.9,5.1,140.9,188.4,10,10,1,3,1,10,24-Mar,
2024-03-02,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/3/2,2024/11/27 22:45,40.4,19.0,4.1,63.9,116.4,8,10,1,2,1,10,24-Mar,
2024-03-03,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/3/3,2024/11/27 23:00,16.3,30.2,4.4,80.0,134.0,10,10,1,1,1,10,24-Mar,
2024-03-04,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/3/4,2024/11/27 22:45,33.3,27.1,6.3,42.2,117.2,5,10,1,2,1,10,24-Mar,
2024-03-05,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/3/5,2024/11/27 22:45,36.8,20.6,3.8,46.9,117.3,5,10,1,2,1,10,24-Mar,
2024-03-06,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/3/6,2024/11/27 22:45,35.4,19.2,3.9,43.4,110.2,5,10,1,2,1,10,24-Mar,
2024-03-07,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/3/7,2024/11/27 22:45,47.2,28.1,6.6,55.3,131.1,7,10,1,2,1,10,24-Mar,
2024-03-08,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/3/8,2024/11/27 22:30,54.4,20.4,4.6,69.6,129.0,9,10,1,2,1,10,24-Mar,
2024-03-09,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/3/9,2024/11/27 22:45,63.7,22.3,6.8,71.3,129.3,10,10,1,2,1,10,24-Mar,
2024-03-10,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/3/10,2024/11/27 22:30,88.0,10.5,4.7,95.9,129.9,10,10,1,3,1,10,24-Mar,
2024-03-11,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/3/11,2024/11/27 22:45,35.8,24.7,4.4,99.4,174.0,10,10,1,2,1,10,24-Mar,
2024-03-12,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/3/12,2024/11/27 22:30,55.1,23.3,6.3,73.2,142.3,10,10,1,2,1,10,24-Mar,
2024-03-13,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/3/13,2024/11/27 22:30,49.4,30.5,8.6,79.4,163.3,10,10,1,2,1,10,24-Mar,
2024-03-14,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/3/14,2024/11/27 22:15,65.8,31.2,10.4,73.1,158.0,10,10,1,2,1,10,24-Mar,
2024-03-15,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/3/15,2024/11/27 22:15,51.5,38.0,11.3,83.5,177.6,10,10,1,2,1,10,24-Mar,
2024-03-16,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/3/16,2024/11/27 22:15,36.5,24.3,6.0,54.9,116.7,7,10,1,2,1,10,24-Mar,
2024-03-17,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/3/17,2024/11/27 22:30,42.2,22.6,5.0,56.0,120.0,7,10,1,2,1,10,24-Mar,
2024-03-18,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/3/18,2024/11/27 22:15,45.4,38.4,12.0,97.6,186.4,10,10,1,2,1,10,24-Mar,
2024-03-19,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/3/19,2024/11/27 22:00,43.6,43.5,15.0,111.9,204.4,10,10,1,2,1,10,24-Mar,
2024-03-20,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/3/20,2024/11/27 22:15,40.1,35.0,8.6,113.0,199.4,10,10,1,2,1,10,24-Mar,
2024-03-21,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/3/21,2024/11/27 22:15,31.8,30.5,4.4,89.2,160.4,10,10,1,1,1,10,24-Mar,
2024-03-22,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/3/22,2024/11/27 22:00,59.4,13.5,2.3,37.3,71.5,4,6,1,2,1,6,24-Mar,
2024-03-23,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/3/23,2024/11/27 22:15,42.9,21.8,6.1,75.5,124.8,10,10,1,2,1,10,24-Mar,
2024-03-24,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/3/24,2024/11/27 22:15,62.9,9.0,1.7,48.1,75.7,6,7,1,2,1,7,24-Mar,
2024-03-25,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/3/25,2024/11/27 22:00,21.1,24.7,4.3,65.9,127.7,9,10,1,1,1,10,24-Mar,
2024-03-26,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/3/26,2024/11/27 21:45,40.4,24.7,5.7,66.6,130.6,9,10,1,2,1,10,24-Mar,
2024-03-27,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/3/27,2024/11/27 22:00,17.4,26.4,3.3,86.2,142.1,10,10,1,1,1,10,24-Mar,
2024-03-28,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/3/28,2024/11/27 21:45,90.1,8.8,2.7,54.3,73.2,7,6,1,3,1,7,24-Mar,
2024-03-29,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/3/29,2024/11/27 21:15,34.7,21.8,4.0,59.2,112.1,8,10,1,2,1,10,24-Mar,
2024-03-30,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/3/30,2024/11/27 21:30,26.5,21.1,4.4,69.7,122.1,9,10,1,1,1,10,24-Mar,
2024-03-31,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/3/31,2024/11/27 21:30,37.2,17.1,3.8,42.3,89.4,5,8,1,2,1,8,24-Mar,
2024-04-01,Nepal,Kathmandu,"27.72, 85.32",Asia/Kathmandu,2024/4/1,2024/11/27 21:30,44.4,19.4,4.1,41.9,93.5,5,9,1,2,1,9,24-Apr,
